source,target,relation
6489,9887,0
6489,74,1
6489,266,1
6489,95,1
6489,89,1
6489,307,1
6489,112,1
6489,12,1
6489,16,1
6489,365,1
6490,4339,1
6490,349,0
6490,145,0
6490,11389,0
6490,10223,0
6490,3364,0
6490,14672,0
6490,9888,0
6491,10486,0
6491,9822,0
6491,14673,0
6492,1,1
6492,13758,0
6492,1387,0
6492,10133,0
6492,10699,0
6492,718,0
6492,9719,0
6492,13260,0
6492,9832,0
6492,10734,0
6492,9829,0
6493,1279,1
6493,11145,0
6493,13006,0
6493,12518,0
6493,12562,0
6493,12596,0
6493,10056,0
6493,10495,0
6493,11090,0
6494,134,1
6494,2121,1
6494,1231,1
6494,1231,1
6494,1645,1
6494,1648,1
6494,3011,1
6494,12791,0
6495,11351,0
6495,10379,0
6495,8884,0
6495,41,0
6495,10056,0
6495,219,0
6495,226,0
6495,14674,0
6495,782,0
6495,74,1
620,38,1
620,9864,0
620,91,0
620,9773,0
6496,1639,1
6496,10678,0
6496,11145,0
6496,1901,0
6496,11583,0
6496,2428,0
6497,1214,1
6497,10173,0
6497,10561,0
6497,10137,0
6497,146,0
6497,10379,0
6497,10301,0
6497,9971,0
6498,49,1
6498,10301,0
6498,9758,0
6498,13450,0
6499,349,1
6499,95,0
6499,9941,0
6499,10195,0
6499,10055,0
6499,10178,0
6499,13225,0
6499,10130,0
6500,270,1
6500,415,0
6500,10175,0
6500,9920,0
6500,9825,0
6500,9956,0
6500,146,0
6500,9862,0
6500,9707,0
6500,9944,0
6500,112,0
6501,3,1
6501,9706,0
6501,9705,0
6501,9880,0
6501,9753,0
6502,3349,1
6502,1820,1
6502,9706,0
6502,10458,0
6502,10049,0
6503,163,1
6503,1083,0
6503,718,0
6503,13075,0
6503,349,0
6503,12915,0
6503,1114,0
6503,11004,0
6503,972,0
6503,10716,0
6503,10085,0
1311,9705,0
1311,10838,0
1311,12006,0
1311,5288,0
1311,883,1
1311,150,1
1311,89,1
1311,976,1
1311,149,1
1311,1070,1
1311,1121,1
6504,476,1
6504,9707,0
6504,10612,0
6504,11410,0
6505,95,1
6505,144,0
6506,9773,0
6506,9732,0
6506,9776,0
6506,9722,0
6506,11323,0
6506,91,0
6506,9963,0
6506,9927,0
6506,9915,0
6506,9705,0
6506,45,1
6506,727,1
6506,959,1
6506,48,1
6507,11583,0
6507,9851,0
6507,11145,0
6507,2056,0
6508,6509,1
6508,12032,0
6508,11484,0
6508,9878,0
6508,3415,0
6510,9995,0
6510,9714,0
6510,9785,0
6510,9847,0
6510,14211,0
6510,9948,0
6510,9875,0
6510,9776,0
6510,9901,0
6510,229,1
6510,798,1
6510,3,1
6510,113,1
6510,49,1
3930,2106,1
3930,9719,0
3930,1079,0
3930,8581,0
3930,1387,0
3930,10715,0
3930,13888,0
4076,569,1
4076,7452,0
4076,10800,0
4076,476,0
4076,2109,0
4076,14420,0
4076,9878,0
4076,782,0
4076,11168,0
6511,9915,0
6511,9821,0
6511,9773,0
6511,9718,0
6511,9705,0
6511,9738,0
6511,9706,0
6511,9746,0
6511,267,1
6511,672,1
6511,355,1
6511,163,1
6511,695,1
6511,152,1
6511,147,1
6511,93,1
6511,1403,1
6511,89,1
6511,296,1
6512,2128,1
6512,10678,0
6512,11583,0
6512,11145,0
1852,14675,0
1852,9878,0
6513,2470,0
6513,13298,0
6513,494,0
6513,10239,0
6513,13297,0
6513,9718,0
6513,10452,0
6513,10290,0
6513,9971,0
6513,10468,0
6513,87,1
2085,9707,0
6514,10563,0
6514,5212,0
6514,9841,0
6514,9878,0
6515,109,1
6515,12,0
6515,530,0
6515,11323,0
6515,9776,0
6515,109,0
6515,9705,0
6515,10037,0
6515,9887,0
6516,48,1
6516,9706,0
6516,160,0
6516,91,0
6516,9793,0
6516,602,0
6517,1465,1
6517,9758,0
6517,10351,0
6517,9841,0
6517,13868,0
6517,9949,0
6517,11056,0
903,631,1
903,95,1
903,13138,0
903,155,0
903,13020,0
903,14676,0
903,13380,0
6518,1289,1
6518,10934,0
6518,9776,0
6518,9836,0
6518,9842,0
6518,10734,0
6518,2428,0
6518,1049,0
6518,9965,0
6518,13062,0
6518,765,0
2751,203,1
2751,2701,0
2751,11310,0
2751,12799,0
2751,9863,0
2751,2476,0
6459,112,1
6459,1901,0
6459,14677,0
6459,2470,0
6459,9807,0
6459,2056,0
6459,14678,0
1568,349,1
1568,262,1
1568,20,1
1568,976,1
1568,147,1
1568,163,1
1568,144,1
1568,289,1
1568,1111,1
1568,87,1
1568,10147,0
1568,9964,0
1568,20,0
1568,13682,0
1568,11111,0
1568,147,0
1568,10817,0
1568,11141,0
1568,1118,0
1568,10056,0
1568,9887,0
5421,75,1
5421,789,0
5421,13019,0
5421,10561,0
5421,355,0
5421,14129,0
6519,109,1
6519,13093,0
6519,12249,0
6519,10990,0
6519,14679,0
6520,476,1
6520,9707,0
6520,9718,0
6520,95,0
6520,24,0
6520,10312,0
6520,9832,0
6520,9905,0
6520,9741,0
6521,467,1
6521,219,1
6521,356,1
6521,24,1
6521,87,1
6521,476,1
6521,20,1
6521,550,1
6521,1038,1
6521,144,1
6521,13804,0
6521,9718,0
6521,10173,0
6521,476,0
6521,91,0
6521,9841,0
6521,14680,0
6521,9878,0
6521,9976,0
6521,9973,0
6522,798,1
6522,9714,0
6522,9723,0
6030,270,1
6030,9707,0
6030,11004,0
6030,765,0
6030,9832,0
6030,2844,0
6030,10124,0
6030,10169,0
6030,10178,0
6030,91,0
6030,10043,0
6523,222,1
6523,219,0
6523,782,0
6523,10407,0
6523,10916,0
6524,2065,1
6524,11317,0
6524,10816,0
6524,9841,0
6525,10212,0
6525,10455,0
6525,9718,0
6525,145,0
6525,9976,0
6525,9964,0
6525,9822,0
6525,10548,0
6525,9741,0
6525,10954,0
6525,248,1
145,13016,0
145,10136,0
145,10728,0
145,11003,0
145,9719,0
145,4279,0
145,11137,0
145,1118,0
145,5554,1
145,398,1
6526,4,1
6526,108,1
6526,6527,1
6526,19,1
6526,6528,1
6526,8984,0
6526,12863,0
6526,10458,0
6526,11496,0
6529,164,1
6529,48,1
6529,169,1
6529,798,1
6529,89,1
6529,38,1
6529,9707,0
6529,9813,0
6529,147,0
6529,9807,0
6529,9706,0
6529,9722,0
6529,9856,0
6529,9816,0
6529,9714,0
3452,6530,1
3452,93,1
3452,10036,0
3452,169,0
3452,3,0
3452,145,0
3452,9776,0
3452,9973,0
3452,9969,0
3452,12,0
3452,9710,0
3452,9928,0
6531,1425,1
6531,1387,0
6531,9749,0
6531,11842,0
6531,9713,0
5304,230,1
5304,112,1
5304,9865,0
5304,9944,0
5304,10169,0
5304,9862,0
5304,9714,0
5304,9807,0
5304,9707,0
5304,9706,0
6532,299,1
6532,10033,0
6532,718,0
6532,10086,0
6532,10335,0
6532,4604,0
6532,10819,0
6532,2838,0
6532,10154,0
5116,967,1
5116,14298,0
5116,10781,0
5116,14297,0
5116,13536,0
5116,14299,0
5116,12059,0
5116,14681,0
6533,89,0
6533,9705,0
6533,9707,0
6533,10180,0
6533,9825,0
6533,10058,0
6533,9864,0
6533,9816,0
6533,95,0
6533,1118,0
6533,89,1
4160,2111,1
4160,11416,0
4160,10734,0
5822,690,1
5822,12067,0
6534,2411,1
6534,1117,0
6534,11334,0
6534,4279,0
6534,12595,0
6534,10056,0
6534,1911,0
6534,690,0
6534,11280,0
6535,95,1
6535,10069,0
6535,95,0
6535,415,0
6535,13497,0
6535,9753,0
6535,13903,0
6535,9944,0
6535,89,0
6536,1116,1
6536,9758,0
6536,9971,0
6536,10086,0
6536,9851,0
6536,10916,0
6536,2990,0
6536,9706,0
6537,1281,1
6537,221,0
6537,441,0
6537,9741,0
6537,9776,0
6537,9731,0
6537,476,0
6537,267,0
6537,9758,0
6538,56,1
6538,11795,0
6538,14534,0
6538,1869,0
6538,12910,0
5016,3955,1
5016,13817,0
5016,13934,0
5016,9792,0
5016,14666,0
5016,10921,0
5016,13837,0
5016,10563,0
5016,14682,0
5016,147,0
5016,13656,0
2878,47,1
2878,12605,0
2878,10592,0
2878,9713,0
2878,10133,0
2878,9887,0
2878,9976,0
2878,9825,0
2878,765,0
2878,20,0
5118,270,1
5118,270,0
5118,415,0
5118,9920,0
5118,12948,0
5118,14683,0
5118,14684,0
5118,13822,0
5118,89,0
5118,11628,0
5118,9779,0
6539,595,1
6539,147,0
6539,3364,0
6539,20,0
6539,718,0
6539,13075,0
6539,10223,0
6539,3408,0
6540,14085,0
6540,12175,0
6540,9920,0
6540,14685,0
6540,12847,0
6540,14146,0
6540,14145,0
6540,12333,0
6541,24,0
6541,10307,0
6541,14612,0
6541,14613,0
6541,14686,0
6541,10322,0
6541,441,0
6541,9843,0
6541,405,0
6541,10562,0
6541,247,1
6541,6542,1
6543,310,1
6543,12620,0
6543,12619,0
6543,1258,0
6544,5318,0
6544,12925,0
6544,10495,0
6544,6166,0
6544,392,0
6544,10056,0
6544,9767,0
6544,3289,0
6544,802,0
6544,10175,0
6544,3084,1
6545,883,1
6545,12509,0
6545,11100,0
6545,12506,0
6545,13730,0
6545,12589,0
6545,10056,0
6546,1727,1
6546,10173,0
6546,11302,0
6546,9843,0
6546,1727,0
6546,13061,0
6546,11056,0
6546,10136,0
6547,101,1
6547,9949,0
6547,9843,0
6547,9841,0
5987,9776,0
5987,147,0
5987,9705,0
2548,174,1
2548,9928,0
2548,9707,0
2548,9776,0
2548,11530,0
2548,91,0
2548,9865,0
6548,163,1
6548,11101,0
6548,11029,0
6548,11028,0
6548,14136,0
6548,14687,0
2892,1199,1
2892,765,0
2892,10318,0
2892,10169,0
6549,9843,0
6549,9930,0
6549,9714,0
6549,10465,0
6549,14240,0
6550,1281,1
6550,9822,0
6550,9741,0
6550,145,0
6550,9718,0
6550,765,0
6550,9719,0
6550,11578,0
6550,10956,0
6550,9832,0
2290,9841,0
2290,14114,0
2290,13131,0
2290,10480,0
2290,9792,0
2290,2289,1
5036,445,1
5036,11342,0
5036,789,0
5036,8228,0
5036,10472,0
5036,9713,0
5036,9852,0
5036,14599,0
5036,11536,0
5036,5092,0
5036,226,0
6551,163,1
6551,9976,0
6551,10136,0
6551,1911,0
6551,10221,0
6551,8228,0
6551,145,0
6552,718,1
6552,1079,0
6552,10956,0
6552,13075,0
6552,9719,0
6552,20,0
6552,9713,0
6552,147,0
6553,93,1
6553,9719,0
6553,9888,0
6553,9718,0
6553,349,0
2751,4667,1
2751,2106,0
2751,9949,0
2751,10307,0
6554,245,1
6554,9949,0
6554,289,0
6554,9896,0
6554,1415,0
6554,11048,0
6555,11053,0
6555,9949,0
6555,10056,0
6555,10568,0
6555,11090,0
6555,1070,0
6556,95,1
6556,89,1
6556,276,1
6556,390,1
6556,54,1
6556,602,0
6556,9999,0
6556,10038,0
6556,9822,0
6556,10121,0
6556,289,0
6556,9971,0
6556,10036,0
6556,9944,0
6557,3,1
6557,91,0
6557,9864,0
6557,9738,0
6558,75,1
6558,10133,0
6558,10698,0
6558,147,0
6558,9852,0
6558,112,0
6558,20,0
6558,9807,0
6559,129,1
6559,93,1
6559,6560,1
6559,41,1
6559,232,1
6559,1129,1
6559,10049,0
6559,10411,0
6559,10065,0
6559,14133,0
6559,51,0
6561,355,1
6561,2787,1
6561,905,1
6561,724,1
6561,41,1
6561,612,1
6561,13290,0
6561,9949,0
6561,11633,0
6561,9841,0
6561,10330,0
6561,2990,0
6561,10480,0
6562,6435,1
6562,2372,1
6562,2369,1
6562,2386,1
6562,10678,0
6562,12518,0
6562,9888,0
6562,14648,0
6562,9836,0
6562,12613,0
6563,47,1
6563,12429,0
6563,14149,0
6563,9813,0
6563,2367,0
6563,9887,0
6563,112,0
6563,8228,0
6564,56,1
6564,10146,0
6564,169,0
6564,9707,0
6564,9866,0
6564,13615,0
6564,10338,0
6564,109,0
1282,41,1
1282,13952,0
1282,9776,0
1282,10176,0
1282,9935,0
1282,10065,0
1282,8735,0
1282,441,0
1282,11480,0
1282,14688,0
1282,1282,0
5568,1068,1
5568,9713,0
5568,10716,0
5568,12,0
5568,20,0
5568,9964,0
5568,476,0
5568,267,0
5568,13624,0
6565,137,1
6565,10231,0
6565,10292,0
6565,14689,0
6565,11352,0
6565,10051,0
6565,10146,0
6565,11499,0
6565,9866,0
1479,38,1
1479,2990,0
1479,9879,0
1479,11323,0
6566,1051,1
6566,10628,0
6566,12833,0
6566,10185,0
6566,634,0
6567,1005,1
6567,14690,0
6567,10600,0
6567,13043,0
6568,169,1
6568,10194,0
6568,9760,0
6568,9751,0
6527,10184,0
6527,9753,0
6527,14691,0
6527,91,0
6527,2283,0
6527,9707,0
6527,9731,0
6527,9776,0
6527,45,1
6527,141,1
6527,229,1
6527,31,1
6527,195,1
6527,42,1
6569,1901,1
6569,10301,0
6569,4375,0
6569,14511,0
6569,10678,0
1947,411,1
1947,12022,0
1947,12021,0
6570,6571,1
6570,9717,0
6570,14692,0
6570,602,0
6572,2428,1
6572,1901,0
6572,12581,0
6572,14693,0
6572,11875,0
1796,1357,1
1796,11851,0
1796,9758,0
1796,11805,0
1796,3885,0
1796,11955,0
1796,7806,0
4760,3633,0
4760,415,0
4760,14610,0
4760,9920,0
4760,9714,0
4760,14694,0
4760,9741,0
4760,9770,0
4760,9836,0
4760,9753,0
4760,146,1
5139,150,1
5139,9949,0
5139,10146,0
5139,11317,0
5139,9822,0
5139,9963,0
5139,13454,0
6572,2162,1
6572,10056,0
6572,9878,0
6572,1901,0
6572,2428,0
6572,9976,0
6573,1139,1
6573,11089,0
6573,2419,0
3880,2367,1
3880,12539,0
3880,2428,0
3880,11433,0
5793,1647,1
5793,1034,1
5793,602,0
5793,1901,0
5793,12520,0
5793,11036,0
5793,2428,0
5793,14693,0
5793,9792,0
5793,12582,0
5793,10678,0
6574,1575,1
6574,9878,0
6574,476,0
6574,267,0
6574,494,0
6574,9718,0
6575,48,1
6575,9895,0
6575,9769,0
6575,10371,0
6575,9960,0
6575,9705,0
6575,10066,0
6576,2423,1
6576,10678,0
6576,12531,0
6576,11583,0
6576,11145,0
6576,2353,0
6576,1139,0
6576,11605,0
6576,13687,0
6577,1280,1
6577,13491,0
6577,11090,0
6577,1118,0
6577,415,0
6578,18,1
6578,13722,0
6578,9719,0
6578,14695,0
6578,9713,0
6578,9718,0
6578,9705,0
6578,9907,0
6578,14696,0
6578,14697,0
6578,10249,0
6579,137,1
6579,2291,0
6579,10307,0
6579,12859,0
6579,8600,0
6579,11812,0
6579,9843,0
6579,41,0
6579,9717,0
6579,11429,0
6580,3998,1
6580,9825,0
6580,9816,0
6580,9705,0
6580,9944,0
6580,9714,0
6580,14350,0
6581,6,1
6581,9706,0
6581,169,0
6581,10086,0
6581,10234,0
6581,9738,0
6581,602,0
6582,10452,0
6582,14698,0
6582,10240,0
6582,9705,0
6582,14699,0
6582,10461,0
6582,9915,0
6582,10124,0
6582,10620,0
6582,10239,0
6582,310,1
6583,1462,1
6583,9878,0
6583,9738,0
6583,11447,0
2085,56,1
2085,9717,0
2085,9863,0
2085,11349,0
2085,9821,0
2085,10567,0
2085,9705,0
6584,160,1
6584,782,0
6584,9818,0
6584,1049,0
6584,8600,0
6584,10137,0
6584,10043,0
6584,11278,0
6584,9748,0
6584,9707,0
6584,12791,0
2751,438,1
2751,10551,0
529,41,1
529,9964,0
529,476,0
529,4321,0
529,9717,0
529,9973,0
529,441,0
529,709,0
529,267,0
529,41,0
529,9776,0
274,195,1
274,765,0
274,91,0
274,9707,0
274,9948,0
6585,2740,1
6585,14700,0
6585,10178,0
6585,9841,0
6585,9878,0
6585,9949,0
6586,183,1
6586,1204,0
6586,9969,0
6586,9738,0
6586,2283,0
6586,9878,0
6586,10086,0
6586,9717,0
6586,9752,0
6586,9707,0
6586,9856,0
3391,9816,0
3391,9705,0
3391,270,0
3391,9753,0
3391,9731,0
3391,10067,0
3391,14142,0
3391,9707,0
3391,10181,0
3391,328,1
3391,270,1
3391,89,1
3391,263,1
3391,52,1
3391,95,1
3391,236,1
6587,129,1
6587,9717,0
6587,10338,0
6587,10620,0
6587,9718,0
6587,11747,0
6587,709,0
6587,10153,0
6588,163,1
6588,9832,0
6588,14309,0
6588,9878,0
6588,13942,0
6588,765,0
6588,9841,0
6588,2106,0
6588,11432,0
6588,10178,0
6588,11340,0
6589,270,1
6589,9713,0
6589,9825,0
6589,415,0
6589,9741,0
6589,12891,0
6589,9714,0
6589,9944,0
6589,9920,0
6589,10235,0
6590,14701,0
6590,1118,0
6590,10954,0
6590,9719,0
6590,3364,1
6591,109,1
6591,10086,0
6591,9635,0
6591,9705,0
6591,9776,0
6591,782,0
6591,9866,0
6592,74,1
6592,709,0
6592,14162,0
6592,9915,0
6592,9753,0
6592,9776,0
6592,9821,0
6592,10457,0
6592,1119,0
6592,9707,0
6592,10056,0
6592,9758,0
6593,1040,1
6593,11020,0
6593,9858,0
6593,11070,0
6593,11180,0
6593,11306,0
6593,11704,0
6593,12043,0
6593,10485,0
6594,507,1
6594,11397,0
6594,9776,0
326,41,1
326,14702,0
326,11914,0
326,10715,0
6595,101,1
6595,9866,0
6595,9748,0
6595,9776,0
6595,9878,0
6595,476,0
6595,10146,0
6595,14632,0
6595,9719,0
1750,11761,0
6596,3380,1
6596,11180,0
6596,10485,0
6596,14703,0
6596,11004,0
6596,7101,0
6596,9709,0
6597,222,1
6597,9866,0
6597,14632,0
6597,10146,0
6597,13203,0
6597,109,0
6597,356,0
6597,219,0
6598,727,1
6598,10763,0
6598,14704,0
6598,2247,0
6598,12319,0
6598,11734,0
6598,10231,0
6598,10562,0
6598,14705,0
6598,9758,0
6598,10761,0
6598,14706,0
6599,1040,1
6599,14147,0
6599,13638,0
6599,9719,0
6600,9717,0
6600,10178,0
6600,7101,0
6600,14707,0
6600,9705,0
6600,2510,0
388,241,1
388,245,1
388,415,1
388,95,1
388,419,1
388,89,1
388,11255,0
388,10078,0
388,11398,0
388,9713,0
388,3633,0
388,10004,0
388,13222,0
388,270,0
388,10053,0
388,9971,0
388,9825,0
6601,438,1
6601,9843,0
6601,1305,0
6601,7674,0
6601,11306,0
6602,1079,1
6602,10470,0
6602,10086,0
6602,12081,0
6602,12043,0
6602,10485,0
6602,10791,0
6602,4156,0
6602,10154,0
6602,9915,0
6603,10480,0
6603,10293,0
6603,2990,0
6603,11056,0
6604,222,1
6604,10838,0
6604,10043,0
6604,9888,0
6604,147,0
6604,14503,0
6604,782,0
6604,145,0
6604,10175,0
6604,20,0
6605,1547,1
6605,11004,0
6605,14423,0
6605,1040,0
4879,169,1
4879,616,0
4879,9709,0
4879,9705,0
4879,9866,0
4879,9717,0
4879,9863,0
4879,6,0
4879,9752,0
6606,823,1
6606,10146,0
6606,10595,0
6606,10086,0
6606,10480,0
6606,10330,0
6606,9821,0
6606,9971,0
3996,1867,1
3996,11704,0
3996,10154,0
3996,14109,0
318,10541,0
318,405,0
318,9706,0
318,10237,0
318,1281,0
318,13083,0
318,9707,0
318,160,0
318,5509,0
318,51,1
318,3427,1
318,4651,1
6607,3171,1
6607,256,1
6607,264,1
6607,89,1
6607,51,1
6607,318,1
6607,270,1
6607,6279,1
6607,14708,0
6607,9878,0
6607,10146,0
6607,9851,0
6607,10037,0
6607,9843,0
6608,1258,1
6608,1258,0
6608,10293,0
6608,2353,0
6608,11053,0
6609,89,1
6609,10195,0
6609,9920,0
6609,95,0
6609,9779,0
6610,93,1
6610,9843,0
6610,9949,0
6610,14214,0
6610,9963,0
6610,93,0
6610,11056,0
6610,9878,0
6611,1250,1
6611,10154,0
6611,11435,0
6611,11643,0
6612,476,1
6612,10892,0
6612,13614,0
6612,476,0
6612,9705,0
6612,9863,0
6612,12298,0
6613,304,1
6613,10503,0
6613,9713,0
6613,10175,0
6613,8739,0
6613,9719,0
6613,1040,0
6613,1203,0
6613,9822,0
6613,11227,0
69,10511,0
69,441,0
69,709,0
69,9929,0
6614,14709,0
6614,11347,0
6614,10908,0
6614,12322,0
6614,10492,0
6614,11698,0
6614,10264,0
6614,10857,0
6614,10558,0
6614,6,1
6615,2585,1
6615,267,0
6615,9705,0
6615,9964,0
6615,10387,0
6615,9741,0
6615,1236,0
6615,10510,0
6616,610,1
6616,9878,0
6616,2165,0
6616,10828,0
6616,9705,0
4815,922,1
4815,10264,0
4815,11391,0
4815,10908,0
4815,13291,0
4815,12322,0
4815,476,0
4815,10492,0
4815,10482,0
4815,10557,0
6617,112,1
6617,12360,0
6617,12298,0
6617,112,0
6617,476,0
6617,9758,0
6617,13315,0
6617,10322,0
6618,1139,1
6618,12517,0
6619,922,1
6619,9719,0
6619,1531,0
6619,14607,0
6619,10992,0
1346,222,1
1346,1129,1
1346,961,1
1346,782,0
1346,10154,0
1346,356,0
1346,14054,0
1346,10175,0
1346,11649,0
1346,10307,0
1346,221,0
6620,442,1
6620,1531,0
6620,14710,0
6620,10100,0
4259,511,1
4259,9929,0
4259,9880,0
4259,9878,0
4259,13920,0
4259,13272,0
4259,9714,0
4259,9705,0
4259,91,0
4259,12756,0
4259,9738,0
6621,392,1
6621,415,0
6621,9741,0
6621,392,0
6621,9714,0
6621,9944,0
6621,11217,0
3300,1012,1
3300,9792,0
3300,10509,0
3300,10908,0
3300,9836,0
3300,9752,0
3300,476,0
3300,12360,0
3300,9717,0
6622,4336,1
6622,10153,0
6622,11082,0
6622,13228,0
6622,12595,0
6622,9976,0
6622,8228,0
6622,11578,0
5148,2327,1
5148,13427,0
5148,14604,0
5148,5149,0
5148,10817,0
6623,6,1
6623,12322,0
6623,10205,0
6623,11347,0
6624,1782,1
6624,14348,0
6624,14711,0
6624,9963,0
6624,11405,0
6624,14280,0
6624,14233,0
6624,7059,0
6625,3555,1
6625,14712,0
6625,9936,0
6625,14713,0
2233,1141,1
2233,2216,0
2233,2220,0
2233,12998,0
2233,10303,0
6626,1639,1
6626,1139,0
6626,11583,0
6626,12857,0
6626,9851,0
1374,600,1
1374,20,1
1374,670,0
1374,10263,0
1374,10262,0
1374,10268,0
1374,9717,0
1374,9718,0
1374,9840,0
1374,10261,0
6627,112,1
6627,267,0
6627,9971,0
6627,9705,0
6627,441,0
6627,10152,0
6627,10338,0
6628,51,1
6628,9719,0
6628,11004,0
6628,972,0
6628,1387,0
6628,9748,0
6629,1280,1
6629,9878,0
6629,9843,0
6629,12091,0
6630,584,1
6630,13482,0
6630,13947,0
6630,8851,0
6614,6,1
6614,9863,0
6614,10303,0
6614,9717,0
6614,10752,0
6614,9705,0
6614,12298,0
6614,2844,0
6631,6632,1
6631,10480,0
6631,13290,0
6631,9841,0
6633,1012,0
6633,11301,0
6633,9705,0
6633,12378,0
6633,12192,0
6633,14615,0
6633,11292,0
6633,9718,0
6634,816,1
6634,9841,0
6634,12214,0
6635,1263,1
6635,10265,0
6635,9973,0
6635,9863,0
6635,9929,0
6635,9706,0
6635,10330,0
6635,9705,0
6635,9976,0
6635,20,0
6635,145,0
6636,9949,0
6636,10234,0
6636,89,0
6636,14637,0
6636,9705,0
6636,9707,0
6636,9712,0
6636,14207,0
6636,9706,0
6636,9713,0
6636,11361,0
6636,3,1
6637,2939,1
6637,9705,0
6637,10146,0
6637,10153,0
6637,219,0
6637,10792,0
6637,10620,0
6637,9881,0
6637,10781,0
1088,872,1
1088,9842,0
1088,9803,0
1088,10485,0
1088,9964,0
1088,93,0
1088,143,0
1088,9887,0
1088,10966,0
1088,9866,0
1088,267,0
6638,38,1
6638,9719,0
6638,9718,0
6638,10223,0
6638,145,0
6638,10172,0
6638,8228,0
6638,14714,0
6638,8884,0
6638,9713,0
6639,4449,1
6639,9915,0
6639,476,0
6639,24,0
6639,267,0
6639,10100,0
6639,4176,0
2389,10482,0
2389,10558,0
2389,10309,0
2389,10492,0
2389,10306,0
2389,10328,0
2389,476,0
2389,129,0
2389,10557,0
2389,93,1
42,164,1
42,9707,0
42,14715,0
42,9714,0
42,10169,0
42,10754,0
42,9944,0
42,9706,0
2233,476,1
2233,441,0
2233,14709,0
2233,2216,0
2233,12420,0
2233,476,0
2233,267,0
2233,10292,0
2233,24,0
2233,10509,0
4851,112,1
4851,9741,0
4851,9920,0
4851,9714,0
4851,9944,0
6640,602,1
6640,11468,0
6640,14212,0
6640,10301,0
6640,10482,0
6640,13265,0
2389,2056,0
2389,12564,0
2389,11587,0
2389,12566,0
2389,12463,0
2389,11339,0
2389,11589,0
2389,584,1
6641,10762,0
6641,11298,0
6641,5342,0
6641,14716,0
6641,11199,0
6641,476,0
6641,14717,0
6641,12298,0
6641,4469,0
6641,10509,0
6641,101,1
6642,823,1
6642,11357,0
6642,9878,0
6642,10480,0
6642,10485,0
6643,109,1
6643,9232,0
6643,1281,0
6643,10559,0
6643,10144,0
6643,9881,0
6644,219,1
6644,10857,0
6644,9718,0
6644,476,0
6644,9705,0
6644,9976,0
6644,9843,0
6644,11347,0
6644,816,0
4854,9864,0
4854,169,0
4854,9776,0
4854,9773,0
4854,9738,0
4854,9904,0
4854,16,1
6645,6,1
6645,519,0
6645,10274,0
6645,9863,0
6645,10296,0
6645,24,0
6645,476,0
6645,473,0
6645,10100,0
6645,9949,0
6645,10246,0
1404,1223,1
1404,6166,0
1404,782,0
6646,11390,0
6646,2638,0
6646,3726,0
6646,16,0
6646,602,0
6646,9803,0
6646,93,0
6646,33,0
6646,9792,0
6646,10185,0
6646,2638,1
6647,442,1
6647,129,0
6647,9915,0
6647,10306,0
6647,9863,0
6647,9821,0
6647,441,0
6647,11447,0
6647,476,0
6647,9717,0
6647,10309,0
6648,150,1
6648,10564,0
6648,10485,0
6648,476,0
1612,516,1
1612,10348,0
1612,476,0
1612,9792,0
1612,10544,0
1612,1612,0
1612,10537,0
1612,603,0
1612,10020,0
6649,273,1
6649,11536,0
6649,9964,0
6649,349,0
6649,9709,0
6649,20,0
6649,690,0
6649,9887,0
6649,273,0
6649,145,0
6649,12911,0
6649,93,0
6650,442,1
6650,467,0
6650,442,0
6650,267,0
6650,10361,0
6650,24,0
6650,476,0
6651,4776,1
6651,9843,0
6651,10293,0
6651,9814,0
6651,7674,0
6651,9841,0
6651,10551,0
6651,2990,0
6652,1465,1
6652,9841,0
6652,9843,0
6652,9717,0
6652,2990,0
6652,9866,0
671,476,0
671,9820,0
671,10306,0
671,12427,0
671,129,0
671,10332,0
671,10299,0
671,112,1
671,6653,1
6654,724,1
6654,11931,0
6654,602,0
6654,10178,0
6654,1079,0
6654,9841,0
6655,445,1
6655,441,0
6655,9938,0
6655,5264,0
6655,20,0
6655,392,0
6655,9792,0
6655,9718,0
6656,9706,0
6656,9866,0
6656,9836,0
6656,11371,0
6656,9707,0
6656,9753,0
6657,2089,1
6657,9878,0
6657,11579,0
6657,10307,0
6656,5800,1
6656,9866,0
6656,9753,0
6656,9836,0
6656,9706,0
6656,169,0
6658,11821,0
6658,1531,0
6658,12069,0
6658,12089,0
6658,14156,0
6659,2734,1
6659,10322,0
6659,5459,0
4381,10033,0
4381,9741,0
4381,9753,0
4381,9813,0
4381,392,0
4381,9718,0
4381,9863,0
1762,1566,1
1762,9717,0
1762,11529,0
1762,9752,0
1762,14424,0
1762,9863,0
1762,13301,0
1762,9866,0
1762,9705,0
1762,9915,0
1762,9813,0
1762,11306,0
6660,20,1
6660,2470,0
6660,13451,0
6660,11386,0
6660,789,0
6656,9707,0
6656,9752,0
6656,9723,0
6656,11520,0
6656,9866,0
1803,2013,1
1803,14424,0
6661,1151,1
6661,9832,0
6661,14718,0
6661,9707,0
6661,9706,0
6661,169,0
6661,11518,0
6662,134,1
6662,13392,0
6662,13269,0
6663,3584,1
6663,1145,1
6663,1857,0
6663,14719,0
6663,13906,0
6663,14720,0
6551,163,1
6551,1911,0
6551,10136,0
6551,8228,0
6551,9976,0
6551,145,0
6664,2105,1
6664,9841,0
6664,9843,0
6664,12189,0
6665,9753,0
6665,9714,0
